Fascist Art Director,$0.25,Unhinged (Foil),NM/M
Goblin Secret Agent,$0.15,Unhinged,NM/M
Howling Mine,$12.49,Unlimited,NM/M
Clam Session,$0.15,Unglued,NM/M
Serra's Embrace,$0.25,Urza's Saga,NM/M
Fat Ass,$0.49,Unhinged (Foil),NM/M
Granny's Payback,$0.25,Unhinged,NM/M
Clam-I-Am,$0.15,Unglued,NM/M
Serra's Hymn,$0.25,Urza's Saga,NM/M
"First Come, First Served",$0.49,Unhinged (Foil),NM/M
Graphic Violence,$0.15,Unhinged,NM/M
Clambassadors,$0.15,Unglued,NM/M
Serra's Liturgy,$0.49,Urza's Saga,NM/M
Howling Mine,$9.99,Unlimited,SP
Flaccify,$0.25,Unhinged (Foil),NM/M
Greater Morphling,$0.49,Unhinged,NM/M
Hurloon Minotaur,$0.25,Unlimited,NM/M
Head to Head,$0.25,Unhinged,NM/M
Hurricane,$0.99,Unlimited,NM/M
Hypnotic Specter,$3.99,Unlimited,NM/M
Ice Storm,$12.49,Unlimited,NM/M
Icy Manipulator,$12.49,Unlimited,NM/M
Serra's Sanctum,$19.99,Urza's Saga,NM/M
Clay Pigeon,$0.25,Unglued,NM/M
Infernal Spawn of Infernal Spawn of Evil,$0.49,Unhinged,NM/M
Illusionary Mask,$99.99,Unlimited,NM/M
Shimmering Barrier,$0.25,Urza's Saga,NM/M
Common Courtesy,$0.49,Unglued,NM/M
Island,$2.49,Unhinged,NM/M
Instill Energy,$0.99,Unlimited,NM/M
Shiv's Embrace,$0.25,Urza's Saga,NM/M
Deadhead,$0.15,Unglued,NM/M
"Johnny, Combo Player",$0.99,Unhinged,NM/M
Invisibility,$0.49,Unlimited,NM/M
Denied!,$0.15,Unglued,NM/M
Double Cross,$0.15,Unglued,NM/M
Forest,$17.99,Unhinged (Foil),NM/M
Shivan Gorge,$0.75,Urza's Saga,NM/M
Double Deal,$0.15,Unglued,NM/M
Keeper of the Sacred Word,$0.15,Unhinged,NM/M
Form of the Squirrel,$7.99,Unhinged (Foil),NM/M
Shivan Hellkite,$1.49,Urza's Saga,NM/M
Double Dip,$0.15,Unglued,NM/M
Kill! Destroy!,$0.25,Unhinged,NM/M
Fraction Jackson,$2.99,Unhinged (Foil),NM/M
Shivan Raptor,$0.25,Urza's Saga,NM/M
Double Play,$0.15,Unglued,NM/M
Ladies' Knight,$0.25,Unhinged,NM/M
Framed!,$0.25,Unhinged (Foil),NM/M
Iron Star,$0.99,Unlimited,NM/M
Show and Tell,$29.99,Urza's Saga,NM/M
Double Take,$0.15,Unglued,NM/M
Land Aid '04,$0.15,Unhinged,NM/M
Frankie Peanuts,$3.99,Unhinged (Foil),NM/M
Ironclaw Orcs,$0.25,Unlimited,NM/M
Shower of Sparks,$0.15,Urza's Saga,NM/M
Elvish Impersonators,$0.15,Unglued,NM/M
Laughing Hyena,$0.15,Unhinged,NM/M
Ironroot Treefolk,$0.25,Unlimited,NM/M
Sicken,$0.15,Urza's Saga,NM/M
Flock of Rabid Sheep,$0.25,Unglued,NM/M
Letter Bomb,$0.49,Unhinged,NM/M
Island (A),$0.49,Unlimited,NM/M
Frazzled Editor,$0.25,Unhinged (Foil),NM/M
Silent Attendant,$0.15,Urza's Saga,NM/M
Forest,$2.49,Unglued,NM/M
Little Girl,$0.25,Unhinged,NM/M
Island (B),$0.49,Unlimited,NM/M
Gleemax,$14.99,Unhinged (Foil),NM/M
Skirge Familiar,$0.25,Urza's Saga,NM/M
Fowl Play,$0.15,Unglued,NM/M
"Look At Me, I'm R&D",$0.49,Unhinged,NM/M
Island (C),$0.49,Unlimited,NM/M
Gluetius Maximus,$0.49,Unhinged (Foil),NM/M
Skittering Skirge,$0.25,Urza's Saga,NM/M
Free-for-All,$0.49,Unglued,NM/M
Loose Lips,$0.15,Unhinged,NM/M
Island Sanctuary,$2.99,Unlimited,NM/M
Goblin Mime,$0.25,Unhinged (Foil),NM/M
Sleeper Agent,$0.49,Urza's Saga,NM/M
Free-Range Chicken,$0.15,Unglued,NM/M
Magical Hacker,$0.25,Unhinged,NM/M
Ivory Cup,$0.99,Unlimited,NM/M
Goblin S.W.A.T. Team,$0.25,Unhinged (Foil),NM/M
Slippery Karst,$0.25,Urza's Saga,NM/M
Gerrymandering,$0.25,Unglued,NM/M
Man of Measure,$0.15,Unhinged,NM/M
Jade Monolith,$2.99,Unlimited,NM/M
Goblin Secret Agent,$0.25,Unhinged (Foil),NM/M
Smokestack,$11.99,Urza's Saga,NM/M
Mana Flair,$0.15,Unhinged,NM/M
Get a Life,$0.25,Unglued,NM/M
Granny's Payback,$0.49,Unhinged (Foil),NM/M
Smoldering Crater,$0.25,Urza's Saga,NM/M
Mana Screw,$0.25,Unhinged,NM/M
Ghazban Ogress,$0.15,Unglued,NM/M
Graphic Violence,$0.25,Unhinged (Foil),NM/M
Sneak Attack,$34.99,Urza's Saga,NM/M
Meddling Kids,$0.49,Unhinged,NM/M
Greater Morphling,$4.99,Unhinged (Foil),NM/M
Somnophore,$0.49,Urza's Saga,NM/M
Mise,$0.25,Unhinged,NM/M
Giant Fan,$0.99,Unglued,NM/M
Head to Head,$0.49,Unhinged (Foil),NM/M
Jade Statue,$2.99,Unlimited,NM/M
Songstitcher,$0.25,Urza's Saga,NM/M
Moniker Mage,$0.15,Unhinged,NM/M
Goblin Bookie,$0.15,Unglued,NM/M
Infernal Spawn of Infernal Spawn of Evil,$14.99,Unhinged (Foil),NM/M
Jayemdae Tome,$3.99,Unlimited,NM/M
Soul Sculptor,$0.49,Urza's Saga,NM/M
Monkey Monkey Monkey,$0.15,Unhinged,NM/M
Goblin Bowling Team,$0.15,Unglued,NM/M
Island,$19.99,Unhinged (Foil),NM/M
Juggernaut,$1.99,Unlimited,NM/M
Spined Fluke,$0.25,Urza's Saga,NM/M
Mons's Goblin Waiters,$0.15,Unhinged,NM/M
Goblin Tutor,$0.99,Unglued,NM/M
"Johnny, Combo Player",$9.99,Unhinged (Foil),NM/M
Jump,$0.25,Unlimited,NM/M
Spire Owl,$0.15,Urza's Saga,NM/M
Mother of Goons,$0.15,Unhinged,NM/M
Growth Spurt,$0.15,Unglued,NM/M
Keeper of the Sacred Word,$0.25,Unhinged (Foil),NM/M
Karma,$1.49,Unlimited,NM/M
Sporogenesis,$0.49,Urza's Saga,NM/M
Mountain,$2.49,Unhinged,NM/M
Gus,$0.15,Unglued,NM/M
Kill! Destroy!,$0.49,Unhinged (Foil),NM/M
Keldon Warlord,$1.99,Unlimited,NM/M
Spreading Algae,$0.49,Urza's Saga,NM/M
Handcuffs,$0.25,Unglued,NM/M
Mouth to Mouth,$0.25,Unhinged,NM/M
Ladies' Knight,$0.49,Unhinged (Foil),NM/M
Kormus Bell,$2.99,Unlimited,NM/M
Steam Blast,$0.25,Urza's Saga,NM/M
Hungry Hungry Heifer,$0.25,Unglued,NM/M
Mox Lotus,$3.99,Unhinged,NM/M
Land Aid '04,$0.25,Unhinged (Foil),NM/M
Kudzu,$2.99,Unlimited,NM/M
Stern Proctor,$0.25,Urza's Saga,NM/M
Hurloon Wrangler,$0.15,Unglued,NM/M
My First Tome,$0.25,Unhinged,NM/M
Laughing Hyena,$0.25,Unhinged (Foil),NM/M
Lance,$0.99,Unlimited,NM/M
Stroke of Genius,$5.99,Urza's Saga,NM/M
"I'm Rubber, You're Glue",$0.49,Unglued,NM/M
Name Dropping,$0.25,Unhinged,NM/M
Letter Bomb,$2.99,Unhinged (Foil),NM/M
Ley Druid,$0.99,Unlimited,NM/M
Sulfuric Vapors,$0.49,Urza's Saga,NM/M
Incoming!,$0.49,Unglued,NM/M
Necro-Impotence,$0.49,Unhinged,NM/M
Little Girl,$9.99,Unhinged (Foil),NM/M
Library of Leng,$0.99,Unlimited,NM/M
Sunder,$2.49,Urza's Saga,NM/M
Infernal Spawn of Evil,$1.99,Unglued,NM/M
Now I Know My ABC's,$0.49,Unhinged,NM/M
"Look At Me, I'm R&D",$4.99,Unhinged (Foil),NM/M
Lich,$24.99,Unlimited,NM/M
Swamp (#339),$0.25,Urza's Saga,NM/M
Island,$2.49,Unglued,NM/M
Number Crunch,$0.15,Unhinged,NM/M
Loose Lips,$0.25,Unhinged (Foil),NM/M
Swamp (#340),$0.25,Urza's Saga,NM/M
Jack-in-the-Mox,$1.99,Unglued,NM/M
Old Fogey,$0.49,Unhinged,NM/M
Magical Hacker,$0.99,Unhinged (Foil),NM/M
Swamp (#341),$0.25,Urza's Saga,NM/M
Lifeforce,$0.99,Unlimited,NM/M
Jalum Grifter,$0.49,Unglued,NM/M
Orcish Paratroopers,$0.15,Unhinged,NM/M
Man of Measure,$0.25,Unhinged (Foil),NM/M
Swamp (#342),$0.25,Urza's Saga,NM/M
Lifelace,$2.99,Unlimited,NM/M
Jester's Sombrero,$0.49,Unglued,NM/M
Our Market Research Shows That Players Like Really Long Card Names So We Made this Card to Have the Absolute Longest Card Name Ever Elemental,$0.15,Unhinged,NM/M
Mana Flair,$0.25,Unhinged (Foil),NM/M
Lifetap,$0.99,Unlimited,NM/M
Jumbo Imp,$0.25,Unglued,NM/M
Persecute Artist,$0.25,Unhinged,NM/M
Mana Screw,$0.49,Unhinged (Foil),NM/M
Knight of the Hokey Pokey,$0.15,Unglued,NM/M
Lightning Bolt,$2.49,Unlimited,NM/M
Meddling Kids,$5.99,Unhinged (Foil),NM/M
Symbiosis,$0.15,Urza's Saga,NM/M
Krazy Kow,$0.15,Unglued,NM/M
Living Artifact,$2.99,Unlimited,NM/M
Phyrexian Librarian,$0.25,Unhinged,NM/M
Mise,$1.49,Unhinged (Foil),NM/M
Tainted Aether,$0.49,Urza's Saga,NM/M
Landfill,$0.49,Unglued,NM/M
Living Lands,$2.99,Unlimited,NM/M
Plains,$2.49,Unhinged,NM/M
Moniker Mage,$0.25,Unhinged (Foil),NM/M
Telepathy,$0.25,Urza's Saga,NM/M
Lexivore,$0.25,Unglued,NM/M
Living Wall,$0.99,Unlimited,NM/M
Pointy Finger of Doom,$0.49,Unhinged,NM/M
Monkey Monkey Monkey,$0.25,Unhinged (Foil),NM/M
Temporal Aperture,$1.25,Urza's Saga,NM/M
"Look at Me, I'm The DCI",$0.99,Unglued,NM/M
Llanowar Elves,$0.99,Unlimited,NM/M
Punctuate,$0.15,Unhinged,NM/M
Mons's Goblin Waiters,$0.25,Unhinged (Foil),NM/M
Thran Quarry,$3.99,Urza's Saga,NM/M
Mesa Chicken,$0.15,Unglued,NM/M
Lord of Atlantis,$5.99,Unlimited,NM/M
Mother of Goons,$0.25,Unhinged (Foil),NM/M
Thran Turbine,$0.49,Urza's Saga,NM/M
"Mine, Mine, Mine!",$0.99,Unglued,NM/M
Lord of the Pit,$5.99,Unlimited,NM/M
Pygmy Giant,$0.25,Unhinged,NM/M
Mountain,$17.99,Unhinged (Foil),NM/M
Thundering Giant,$0.25,Urza's Saga,NM/M
Mirror Mirror,$0.49,Unglued,NM/M
Lure,$0.99,Unlimited,NM/M
Question Elemental?,$0.25,Unhinged,NM/M
Mouth to Mouth,$0.49,Unhinged (Foil),NM/M
Time Spiral,$34.99,Urza's Saga,NM/M
Miss Demeanor,$0.25,Unglued,NM/M
Magical Hack,$2.99,Unlimited,NM/M
R&D's Secret Lair,$0.49,Unhinged,NM/M
Mox Lotus,$24.99,Unhinged (Foil),NM/M
Titania's Boon,$0.25,Urza's Saga,NM/M
Mountain,$2.49,Unglued,NM/M
Mahamoti Djinn,$4.99,Unlimited,NM/M
Rare-B-Gone,$0.49,Unhinged,NM/M
My First Tome,$0.49,Unhinged (Foil),NM/M
Titania's Chosen,$1.99,Urza's Saga,NM/M
Once More with Feeling,$0.49,Unglued,NM/M
Mana Flare,$5.99,Unlimited,NM/M
Red-Hot Hottie,$0.15,Unhinged,NM/M
Name Dropping,$0.49,Unhinged (Foil),NM/M
Tolarian Academy,$39.99,Urza's Saga,NM/M
Organ Harvest,$0.15,Unglued,NM/M
Mana Short,$4.99,Unlimited,NM/M
Remodel,$0.15,Unhinged,NM/M
Necro-Impotence,$2.99,Unhinged (Foil),NM/M
Tolarian Winds,$0.15,Urza's Saga,NM/M
Ow,$0.49,Unglued,NM/M
Mana Vault,$9.99,Unlimited,NM/M
"Richard Garfield, Ph.D.",$0.99,Unhinged,NM/M
Now I Know My ABC's,$2.99,Unhinged (Foil),NM/M
Torch Song,$0.25,Urza's Saga,NM/M
Paper Tiger,$0.15,Unglued,NM/M
Manabarbs,$3.99,Unlimited,NM/M
Rocket-Powered Turbo Slug,$0.49,Unhinged,NM/M
Number Crunch,$0.25,Unhinged (Foil),NM/M
Treefolk Seedlings,$0.49,Urza's Saga,NM/M
Plains,$2.49,Unglued,NM/M
Meekstone,$4.99,Unlimited,NM/M
Old Fogey,$5.99,Unhinged (Foil),NM/M
Rod of Spanking,$0.25,Unhinged,NM/M
Treetop Rangers,$0.15,Urza's Saga,NM/M
Merfolk of the Pearl Trident,$0.25,Unlimited,NM/M
Orcish Paratroopers,$0.25,Unhinged (Foil),NM/M
S.N.O.T.,$0.25,Unhinged,NM/M
Turnabout,$3.99,Urza's Saga,NM/M
Mesa Pegasus,$0.25,Unlimited,NM/M
Plains,$1.99,Unglued,MP
Our Market Research Shows That Players Like Really Long Card Nam,$0.25,Unhinged (Foil),NM/M
Saute,$0.15,Unhinged,NM/M
Umbilicus,$0.49,Urza's Saga,NM/M
Mind Twist,$9.99,Unlimited,NM/M
Poultrygeist,$0.15,Unglued,NM/M
Persecute Artist,$2.99,Unhinged (Foil),NM/M
Save Life,$0.25,Unhinged,NM/M
Unnerve,$0.15,Urza's Saga,NM/M
Mons's Goblin Raiders,$0.25,Unlimited,NM/M
Prismatic Wardrobe,$0.15,Unglued,NM/M
Phyrexian Librarian,$0.49,Unhinged (Foil),NM/M
Shoe Tree,$0.15,Unhinged,NM/M
Unworthy Dead,$0.15,Urza's Saga,NM/M
Mountain (A),$0.49,Unlimited,NM/M
Psychic Network,$0.49,Unglued,NM/M
Plains,$17.99,Unhinged (Foil),NM/M
Side to Side,$0.25,Unhinged,NM/M
Urza's Armor,$0.25,Urza's Saga,NM/M
Mountain (B),$0.49,Unlimited,NM/M
Ricochet,$0.25,Unglued,NM/M
Pointy Finger of Doom,$4.99,Unhinged (Foil),NM/M
Six-y Beast,$0.25,Unhinged,NM/M
Vampiric Embrace,$0.25,Urza's Saga,NM/M
Mountain (C),$0.49,Unlimited,NM/M
Rock Lobster,$0.15,Unglued,NM/M
Punctuate,$0.25,Unhinged (Foil),NM/M
Smart Ass,$0.15,Unhinged,NM/M
Vebulid,$0.49,Urza's Saga,NM/M
Mox Emerald,$499.99,Unlimited,NM/M
Scissors Lizard,$0.15,Unglued,NM/M
Pygmy Giant,$0.49,Unhinged (Foil),NM/M
Spell Counter,$0.25,Unhinged,NM/M
Veil of Birds,$0.15,Urza's Saga,NM/M
Sex Appeal,$0.15,Unglued,NM/M
Standing Army,$0.15,Unhinged,NM/M
Veiled Apparition,$0.25,Urza's Saga,NM/M
Sorry,$0.25,Unglued,NM/M
Staying Power,$0.49,Unhinged,NM/M
Mox Emerald,$349.99,Unlimited,MP
Veiled Crocodile,$0.49,Urza's Saga,NM/M
Question Elemental?,$0.49,Unhinged (Foil),NM/M
Spark Fiend,$0.49,Unglued,NM/M
Stone-Cold Basilisk,$0.25,Unhinged,NM/M
Veiled Sentry,$0.49,Urza's Saga,NM/M
Mox Jet,$499.99,Unlimited,NM/M
R&D's Secret Lair,$9.99,Unhinged (Foil),NM/M
Spatula of the Ages,$0.25,Unglued,NM/M
Stop That,$0.15,Unhinged,NM/M
Veiled Serpent,$0.15,Urza's Saga,NM/M
Mox Pearl,$499.99,Unlimited,NM/M
Rare-B-Gone,$5.99,Unhinged (Foil),NM/M
Squirrel Farm,$1.49,Unglued,NM/M
Supersize,$0.15,Unhinged,NM/M
Venomous Fangs,$0.25,Urza's Saga,NM/M
Mox Ruby,$499.99,Unlimited,NM/M
Red-Hot Hottie,$0.25,Unhinged (Foil),NM/M
"Strategy, Schmategy",$1.49,Unglued,NM/M
Swamp,$2.49,Unhinged,NM/M
Vernal Bloom,$1.49,Urza's Saga,NM/M
Mox Sapphire,$549.99,Unlimited,NM/M
Remodel,$0.25,Unhinged (Foil),NM/M
Swamp,$2.49,Unglued,NM/M
Symbol Status,$0.25,Unhinged,NM/M
Viashino Outrider,$0.15,Urza's Saga,NM/M
Natural Selection,$9.99,Unlimited,NM/M
"Richard Garfield, Ph.D.",$29.99,Unhinged (Foil),NM/M
Team Spirit,$0.15,Unglued,NM/M
Tainted Monkey,$0.15,Unhinged,NM/M
Viashino Runner,$0.15,Urza's Saga,NM/M
Nether Shadow,$4.99,Unlimited,NM/M
Rocket-Powered Turbo Slug,$9.99,Unhinged (Foil),NM/M
Temp of the Damned,$0.15,Unglued,NM/M
The Fallen Apart,$0.15,Unhinged,NM/M
Viashino Sandswimmer,$0.49,Urza's Saga,NM/M
Nettling Imp,$0.99,Unlimited,NM/M
Rod of Spanking,$0.49,Unhinged (Foil),NM/M
The Cheese Stands Alone,$0.99,Unglued,NM/M
Time Machine,$0.49,Unhinged,NM/M
Viashino Weaponsmith,$0.15,Urza's Saga,NM/M
Nevinyrral's Disk,$9.99,Unlimited,NM/M
S.N.O.T.,$0.25,Unhinged (Foil),NM/M
The Ultimate Nightmare of Wizards of the Coast Customer Service,$0.75,Unglued,NM/M
Togglodyte,$0.25,Unhinged,NM/M
Victimize,$0.99,Urza's Saga,NM/M
Saute,$0.25,Unhinged (Foil),NM/M
Nightmare,$5.99,Unlimited,NM/M
Topsy Turvy,$0.49,Unhinged,NM/M
"Timmy, Power Gamer",$1.99,Unglued,NM/M
Vile Requiem,$0.49,Urza's Saga,NM/M
Save Life,$0.49,Unhinged (Foil),NM/M
Northern Paladin,$4.99,Unlimited,NM/M
Touch and Go,$0.15,Unhinged,NM/M
Urza's Contact Lenses,$0.25,Unglued,NM/M
Voice of Grace,$0.49,Urza's Saga,NM/M
Shoe Tree,$0.25,Unhinged (Foil),NM/M
Obsianus Golem,$0.99,Unlimited,NM/M
Toy Boat,$0.25,Unhinged,NM/M
Urza's Science Fair Project,$0.25,Unglued,NM/M
Voice of Law,$0.49,Urza's Saga,NM/M
Side to Side,$0.49,Unhinged (Foil),NM/M
Orcish Artillery,$0.99,Unlimited,NM/M
Uktabi Kong,$0.49,Unhinged,NM/M
Volrath's Motion Sensor,$0.25,Unglued,NM/M
Voltaic Key,$2.49,Urza's Saga,NM/M
Six-y Beast,$0.49,Unhinged (Foil),NM/M
Orcish Oriflamme,$0.99,Unlimited,NM/M
Urza's Hot Tub,$0.25,Unhinged,NM/M
[Goblin Token],$0.99,Unglued,NM/M
Smart Ass,$0.25,Unhinged (Foil),NM/M
Paralyze,$0.25,Unlimited,NM/M
[Pegasus Token],$0.25,Unglued,NM/M
Vile Bile,$0.15,Unhinged,NM/M
Voltaic Key,$2.25,Urza's Saga,SP
Pearled Unicorn,$0.25,Unlimited,NM/M
Spell Counter,$0.49,Unhinged (Foil),NM/M
[Sheep Token],$0.99,Unglued,NM/M
Water Gun Balloon Game,$0.49,Unhinged,NM/M
Vug Lizard,$0.25,Urza's Saga,NM/M
Personal Incarnation,$2.99,Unlimited,NM/M
Standing Army,$0.25,Unhinged (Foil),NM/M
[Soldier Token],$0.49,Unglued,NM/M
Wet Willie of the Damned,$0.15,Unhinged,NM/M
Wall of Junk,$0.25,Urza's Saga,NM/M
Pestilence,$0.25,Unlimited,NM/M
Staying Power,$2.99,Unhinged (Foil),NM/M
[Squirrel Token],$2.99,Unglued,NM/M
When Fluffy Bunnies Attack,$0.15,Unhinged,NM/M
War Dance,$0.25,Urza's Saga,NM/M
Phantasmal Forces,$0.99,Unlimited,NM/M
Stone-Cold Basilisk,$0.49,Unhinged (Foil),NM/M
[Zombie Token],$1.49,Unglued,NM/M
Who / What / When / Where / Why,$0.49,Unhinged,NM/M
Waylay,$0.25,Urza's Saga,NM/M
Phantasmal Terrain,$0.25,Unlimited,NM/M
Stop That,$0.25,Unhinged (Foil),NM/M
Wordmail,$0.15,Unhinged,NM/M
Western Paladin,$0.49,Urza's Saga,NM/M
Super Secret Tech (#141/140),$9.99,Unhinged (Foil),NM/M
Phantom Monster,$0.99,Unlimited,NM/M
Working Stiff,$0.25,Unhinged,NM/M
Whetstone,$0.49,Urza's Saga,NM/M
Accelerate,$0.25,Torment (Foil),NM/M
Supersize,$0.25,Unhinged (Foil),NM/M
Pirate Ship,$2.99,Unlimited,NM/M
World-Bottling Kit,$0.49,Unhinged,NM/M
Whirlwind,$0.99,Urza's Saga,NM/M
Acorn Harvest,$0.99,Torment (Foil),NM/M
Plague Rats,$0.49,Unlimited,NM/M
Swamp,$17.99,Unhinged (Foil),NM/M
Yet Another Aether Vortex,$0.49,Unhinged,NM/M
Wild Dogs,$0.25,Urza's Saga,NM/M
Alter Reality,$1.99,Torment (Foil),NM/M
Plains (A),$0.49,Unlimited,NM/M
Symbol Status,$0.49,Unhinged (Foil),NM/M
Zombie Fanboy,$0.25,Unhinged,NM/M
Wildfire,$1.49,Urza's Saga,NM/M
Ambassador Laquatus,$4.99,Torment (Foil),NM/M
Plains (B),$0.49,Unlimited,NM/M
Tainted Monkey,$0.25,Unhinged (Foil),NM/M
Zzzyxas's Abyss,$0.49,Unhinged,NM/M
Windfall,$1.49,Urza's Saga,NM/M
Angel of Retribution,$4.99,Torment (Foil),NM/M
Plains (C),$0.49,Unlimited,NM/M
The Fallen Apart,$0.25,Unhinged (Foil),NM/M
________,$0.25,Unhinged,NM/M
Winding Wurm,$0.15,Urza's Saga,NM/M
Anurid Scavenger,$0.49,Torment (Foil),NM/M
Plateau,$59.99,Unlimited,NM/M
Time Machine,$5.99,Unhinged (Foil),NM/M
Wirecat,$0.25,Urza's Saga,NM/M
Aquamoeba,$2.99,Torment (Foil),NM/M
Power Leak,$0.25,Unlimited,NM/M
Togglodyte,$0.49,Unhinged (Foil),NM/M
Witch Engine,$0.49,Urza's Saga,NM/M
Arrogant Wurm,$1.99,Torment (Foil),NM/M
Accelerate,$0.15,Torment,NM/M
Power Sink,$0.25,Unlimited,NM/M
Topsy Turvy,$4.99,Unhinged (Foil),NM/M
Wizard Mentor,$0.15,Urza's Saga,NM/M
Aven Trooper,$0.25,Torment (Foil),NM/M
Acorn Harvest,$0.25,Torment,NM/M
Power Surge,$2.99,Unlimited,NM/M
Touch and Go,$0.25,Unhinged (Foil),NM/M
Worn Powerstone,$0.99,Urza's Saga,NM/M
Balshan Collaborator,$0.49,Torment (Foil),NM/M
Alter Reality,$0.49,Torment,NM/M
Toy Boat,$0.49,Unhinged (Foil),NM/M
Worship,$2.99,Urza's Saga,NM/M
Balthor the Stout,$1.99,Torment (Foil),NM/M
Ambassador Laquatus,$1.49,Torment,NM/M
Uktabi Kong,$2.99,Unhinged (Foil),NM/M
Prodigal Sorcerer,$0.49,Unlimited,NM/M
Barbarian Outcast,$0.25,Torment (Foil),NM/M
Yawgmoth's Edict,$0.25,Urza's Saga,NM/M
Angel of Retribution,$0.49,Torment,NM/M
Urza's Hot Tub,$0.49,Unhinged (Foil),NM/M
Basking Rootwalla,$2.99,Torment (Foil),NM/M
Psionic Blast,$4.99,Unlimited,NM/M
Yawgmoth's Will,$14.99,Urza's Saga,NM/M
Anurid Scavenger,$0.25,Torment,NM/M
Vile Bile,$0.25,Unhinged (Foil),NM/M
Boneshard Slasher,$0.49,Torment (Foil),NM/M
Psychic Venom,$0.25,Unlimited,NM/M
Zephid,$0.49,Urza's Saga,NM/M
Aquamoeba,$0.25,Torment,NM/M
Water Gun Balloon Game,$4.99,Unhinged (Foil),NM/M
Breakthrough,$9.99,Torment (Foil),NM/M
Purelace,$2.99,Unlimited,NM/M
Zephid's Embrace,$0.25,Urza's Saga,NM/M
Arrogant Wurm,$0.99,Torment,NM/M
Wet Willie of the Damned,$0.25,Unhinged (Foil),NM/M
Cabal Coffers,$9.99,Torment (Foil),NM/M
Raging River,$9.99,Unlimited,NM/M
Aven Trooper,$0.15,Torment,NM/M
When Fluffy Bunnies Attack,$0.99,Unhinged (Foil),NM/M
Raise Dead,$0.25,Unlimited,NM/M
Cabal Ritual,$11.99,Torment (Foil),NM/M
Balshan Collaborator,$0.25,Torment,NM/M
1 Complete Set -  StarCityGames.com Series One Tokens,$1.75,Token Cards (StarCityGames.com),NM/M
Who / What / When / Where / Why,$24.99,Unhinged (Foil),NM/M
Cabal Surgeon,$0.25,Torment (Foil),NM/M
Red Elemental Blast,$0.99,Unlimited,NM/M
Balthor the Stout,$0.49,Torment,NM/M
10 Complete Sets -  StarCityGames.com Series One Tokens,$16.95,Token Cards (StarCityGames.com),NM/M
Wordmail,$0.49,Unhinged (Foil),NM/M
Cabal Torturer,$0.25,Torment (Foil),NM/M
Red Ward,$0.99,Unlimited,NM/M
Barbarian Outcast,$0.15,Torment,NM/M
Angel (#1) - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Working Stiff,$0.49,Unhinged (Foil),NM/M
Carrion Rats,$0.25,Torment (Foil),NM/M
Regeneration,$0.25,Unlimited,NM/M
Basking Rootwalla,$0.49,Torment,NM/M
Angel (#2) - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
World-Bottling Kit,$2.99,Unhinged (Foil),NM/M
Carrion Wurm,$0.49,Torment (Foil),NM/M
Regrowth,$2.99,Unlimited,NM/M
Boneshard Slasher,$0.25,Torment,NM/M
Bear - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Yet Another Aether Vortex,$4.99,Unhinged (Foil),NM/M
Centaur Chieftain,$0.49,Torment (Foil),NM/M
Resurrection,$1.49,Unlimited,NM/M
Breakthrough,$2.99,Torment,NM/M
Beast - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Zombie Fanboy,$0.49,Unhinged (Foil),NM/M
Reverse Damage,$3.99,Unlimited,NM/M
Centaur Veteran,$0.25,Torment (Foil),NM/M
Cabal Coffers,$5.99,Torment,NM/M
Demon - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Zzzyxas's Abyss,$2.99,Unhinged (Foil),NM/M
Righteousness,$4.99,Unlimited,NM/M
Cephalid Aristocrat,$0.25,Torment (Foil),NM/M
Cabal Ritual,$1.49,Torment,NM/M
Dragon (#1) - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
________,$0.49,Unhinged (Foil),NM/M
Roc of Kher Ridges,$2.99,Unlimited,NM/M
Cephalid Illusionist,$1.49,Torment (Foil),NM/M
Dragon (#2) - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Rock Hydra,$3.99,Unlimited,NM/M
Cephalid Sage,$2.99,Torment (Foil),NM/M
Elephant - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Rod of Ruin,$0.99,Unlimited,NM/M
Academy Ruins,$29.99,Time Spiral (Foil),NM/M
Cephalid Snitch,$0.25,Torment (Foil),NM/M
Goblin (#1)- StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Royal Assassin,$9.99,Unlimited,NM/M
Aether Web,$0.25,Time Spiral (Foil),NM/M
Cephalid Vandal,$1.99,Torment (Foil),NM/M
Goblin (#2) - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Cabal Surgeon,$0.15,Torment,NM/M
Sacrifice,$0.99,Unlimited,NM/M
Aetherflame Wall,$0.25,Time Spiral (Foil),NM/M
Chainer's Edict,$4.99,Torment (Foil),NM/M
Insect - StarCityGames.com Series One Token,$0.10,Token Cards (StarCityGames.com),NM/M
Cabal Torturer,$0.15,Torment,NM/M
Samite Healer,$0.25,Unlimited,NM/M
